Bornholdt baseline run (lattice or network)
params: {'topology': 'lattice', 'L': 32, 'n': None, 'net_params': {'m': 2, 'k': 4, 'p': 0.1}, 'J': 1.0, 'alpha': 8.0, 'T': 1.5, 'seed': 0, 'n_steps': 20000, 'burn_in': 10000, 'thin': 1, 'eps': 1e-06}
columns: t,M,r,abs_r,C_mean,chartist_frac,fundamentalist_frac
1.015200000000000000e+04,-9.375000000000000000e-02,-6.062399437195065133e-02,6.062399437195065133e-02,9.375000000000000000e-02,4.531250000000000000e-01,5.468750000000000000e-01
1.015300000000000000e+04,-1.054687500000000000e-01,1.177818504831380508e-01,1.177818504831380508e-01,1.054687500000000000e-01,4.472656250000000000e-01,5.527343750000000000e-01
1.015400000000000000e+04,-1.621093750000000000e-01,4.298532484514636653e-01,4.298532484514636653e-01,1.621093750000000000e-01,4.189453125000000000e-01,5.810546875000000000e-01
1.015500000000000000e+04,-1.406250000000000000e-01,-1.421735463503879249e-01,1.421735463503879249e-01,1.406250000000000000e-01,4.296875000000000000e-01,5.703125000000000000e-01
1.015600000000000000e+04,-1.621093750000000000e-01,1.421735463503879249e-01,1.421735463503879249e-01,1.621093750000000000e-01,4.189453125000000000e-01,5.810546875000000000e-01
1.015700000000000000e+04,-1.660156250000000000e-01,2.381050354931613100e-02,2.381050354931613100e-02,1.660156250000000000e-01,4.169921875000000000e-01,5.830078125000000000e-01
1.015800000000000000e+04,-1.972656250000000000e-01,1.724683061337544121e-01,1.724683061337544121e-01,1.972656250000000000e-01,4.013671875000000000e-01,5.986328125000000000e-01
1.015900000000000000e+04,-2.207031250000000000e-01,1.122667635401859432e-01,1.122667635401859432e-01,2.207031250000000000e-01,3.896484375000000000e-01,6.103515625000000000e-01
1.016000000000000000e+04,-1.562500000000000000e-01,-3.453593150221254682e-01,3.453593150221254682e-01,1.562500000000000000e-01,4.218750000000000000e-01,5.781250000000000000e-01
1.016100000000000000e+04,-1.582031250000000000e-01,1.242244098671418939e-02,1.242244098671418939e-02,1.582031250000000000e-01,4.208984375000000000e-01,5.791015625000000000e-01
1.016200000000000000e+04,-5.664062500000000000e-02,-1.027141990637078672e+00,1.027141990637078672e+00,5.664062500000000000e-02,4.716796875000000000e-01,5.283203125000000000e-01
1.016300000000000000e+04,-8.203125000000000000e-02,3.703683236822183922e-01,3.703683236822183922e-01,8.203125000000000000e-02,4.589843750000000000e-01,5.410156250000000000e-01
1.016400000000000000e+04,-7.812500000000000000e-02,-4.878955465323864260e-02,4.878955465323864260e-02,7.812500000000000000e-02,4.609375000000000000e-01,5.390625000000000000e-01
1.016500000000000000e+04,-3.125000000000000000e-02,-9.162715323042247562e-01,9.162715323042247562e-01,3.125000000000000000e-02,4.843750000000000000e-01,5.156250000000000000e-01
1.016600000000000000e+04,3.320312500000000000e-02,6.062273952195562643e-02,6.062273952195562643e-02,3.320312500000000000e-02,4.833984375000000000e-01,5.166015625000000000e-01
1.016700000000000000e+04,6.835937500000000000e-02,7.221192287040980595e-01,7.221192287040980595e-01,6.835937500000000000e-02,4.658203125000000000e-01,5.341796875000000000e-01
1.016800000000000000e+04,-1.757812500000000000e-02,-1.358081225346849052e+00,1.358081225346849052e+00,1.757812500000000000e-02,4.912109375000000000e-01,5.087890625000000000e-01
1.016900000000000000e+04,-1.757812500000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.757812500000000000e-02,4.912109375000000000e-01,5.087890625000000000e-01
1.017000000000000000e+04,-1.953125000000000000e-03,-2.196769595634274985e+00,2.196769595634274985e+00,1.953125000000000000e-03,4.990234375000000000e-01,5.009765625000000000e-01
1.017100000000000000e+04,-3.906250000000000000e-02,2.995246004253594663e+00,2.995246004253594663e+00,3.906250000000000000e-02,4.804687500000000000e-01,5.195312500000000000e-01
1.017200000000000000e+04,-5.078125000000000000e-02,2.623583569089671386e-01,2.623583569089671386e-01,5.078125000000000000e-02,4.746093750000000000e-01,5.253906250000000000e-01
1.017300000000000000e+04,-4.687500000000000000e-02,-8.004106668155674953e-02,8.004106668155674953e-02,4.687500000000000000e-02,4.765625000000000000e-01,5.234375000000000000e-01
1.017400000000000000e+04,-9.765625000000000000e-02,7.339580819219908570e-01,7.339580819219908570e-01,9.765625000000000000e-02,4.511718750000000000e-01,5.488281250000000000e-01
1.017500000000000000e+04,-6.835937500000000000e-02,-3.566705554218718710e-01,3.566705554218718710e-01,6.835937500000000000e-02,4.658203125000000000e-01,5.341796875000000000e-01
1.017600000000000000e+04,-8.789062500000000000e-02,2.513111775295251427e-01,2.513111775295251427e-01,8.789062500000000000e-02,4.560546875000000000e-01,5.439453125000000000e-01
1.017700000000000000e+04,-6.250000000000000000e-02,-3.409219648116432744e-01,3.409219648116432744e-01,6.250000000000000000e-02,4.687500000000000000e-01,5.312500000000000000e-01
1.017800000000000000e+04,-6.835937500000000000e-02,8.961078728211813171e-02,8.961078728211813171e-02,6.835937500000000000e-02,4.658203125000000000e-01,5.341796875000000000e-01
1.017900000000000000e+04,-6.054687500000000000e-02,-1.213589694760570659e-01,1.213589694760570659e-01,6.054687500000000000e-02,4.697265625000000000e-01,5.302734375000000000e-01
1.018000000000000000e+04,-2.539062500000000000e-02,-8.690149791764207876e-01,8.690149791764207876e-01,2.539062500000000000e-02,4.873046875000000000e-01,5.126953125000000000e-01
1.018100000000000000e+04,-3.710937500000000000e-02,3.794771848704199257e-01,3.794771848704199257e-01,3.710937500000000000e-02,4.814453125000000000e-01,5.185546875000000000e-01
1.018200000000000000e+04,-6.445312500000000000e-02,5.520571503258486779e-01,5.520571503258486779e-01,6.445312500000000000e-02,4.677734375000000000e-01,5.322265625000000000e-01
1.018300000000000000e+04,-6.445312500000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.445312500000000000e-02,4.677734375000000000e-01,5.322265625000000000e-01
1.018400000000000000e+04,-9.570312500000000000e-02,3.953076705379916511e-01,3.953076705379916511e-01,9.570312500000000000e-02,4.521484375000000000e-01,5.478515625000000000e-01
1.018500000000000000e+04,-1.484375000000000000e-01,4.389093300701156775e-01,4.389093300701156775e-01,1.484375000000000000e-01,4.257812500000000000e-01,5.742187500000000000e-01
1.018600000000000000e+04,-1.113281250000000000e-01,-2.876798268553952820e-01,2.876798268553952820e-01,1.113281250000000000e-01,4.443359375000000000e-01,5.556640625000000000e-01
1.018700000000000000e+04,-1.230468750000000000e-01,1.000826030922872256e-01,1.000826030922872256e-01,1.230468750000000000e-01,4.384765625000000000e-01,5.615234375000000000e-01
1.018800000000000000e+04,-9.765625000000000000e-02,-2.311096079669181513e-01,2.311096079669181513e-01,9.765625000000000000e-02,4.511718750000000000e-01,5.488281250000000000e-01
1.018900000000000000e+04,-8.984375000000000000e-02,-8.338071851378270338e-02,8.338071851378270338e-02,8.984375000000000000e-02,4.550781250000000000e-01,5.449218750000000000e-01
1.019000000000000000e+04,-1.191406250000000000e-01,2.822297307187744408e-01,2.822297307187744408e-01,1.191406250000000000e-01,4.404296875000000000e-01,5.595703125000000000e-01
1.019100000000000000e+04,-1.093750000000000000e-01,-8.552142403021312234e-02,8.552142403021312234e-02,1.093750000000000000e-01,4.453125000000000000e-01,5.546875000000000000e-01
1.019200000000000000e+04,-1.679687500000000000e-01,4.289924161736615726e-01,4.289924161736615726e-01,1.679687500000000000e-01,4.160156250000000000e-01,5.839843750000000000e-01
1.019300000000000000e+04,-9.179687500000000000e-02,-6.041947544564132411e-01,6.041947544564132411e-01,9.179687500000000000e-02,4.541015625000000000e-01,5.458984375000000000e-01
1.019400000000000000e+04,-8.789062500000000000e-02,-4.348462778437367504e-02,4.348462778437367504e-02,8.789062500000000000e-02,4.560546875000000000e-01,5.439453125000000000e-01
1.019500000000000000e+04,-1.503906250000000000e-01,5.371382036988554542e-01,5.371382036988554542e-01,1.503906250000000000e-01,4.248046875000000000e-01,5.751953125000000000e-01
1.019600000000000000e+04,-1.582031250000000000e-01,5.064340445788939604e-02,5.064340445788939604e-02,1.582031250000000000e-01,4.208984375000000000e-01,5.791015625000000000e-01
1.019700000000000000e+04,-1.757812500000000000e-01,1.053598835628564157e-01,1.053598835628564157e-01,1.757812500000000000e-01,4.121093750000000000e-01,5.878906250000000000e-01
1.019800000000000000e+04,-1.601562500000000000e-01,-9.308986805577323942e-02,9.308986805577323942e-02,1.601562500000000000e-01,4.199218750000000000e-01,5.800781250000000000e-01
1.019900000000000000e+04,-1.914062500000000000e-01,1.782472119995213156e-01,1.782472119995213156e-01,1.914062500000000000e-01,4.042968750000000000e-01,5.957031250000000000e-01
1.020000000000000000e+04,-2.011718750000000000e-01,4.976125594434699373e-02,4.976125594434699373e-02,2.011718750000000000e-01,3.994140625000000000e-01,6.005859375000000000e-01
1.020100000000000000e+04,-1.660156250000000000e-01,-1.920766790894805620e-01,1.920766790894805620e-01,1.660156250000000000e-01,4.169921875000000000e-01,5.830078125000000000e-01
1.020200000000000000e+04,-1.562500000000000000e-01,-6.062424534818511290e-02,6.062424534818511290e-02,1.562500000000000000e-01,4.218750000000000000e-01,5.781250000000000000e-01
1.020300000000000000e+04,-1.445312500000000000e-01,-7.796102255424863792e-02,7.796102255424863792e-02,1.445312500000000000e-01,4.277343750000000000e-01,5.722656250000000000e-01
1.020400000000000000e+04,-1.933593750000000000e-01,2.910530097392354243e-01,2.910530097392354243e-01,1.933593750000000000e-01,4.033203125000000000e-01,5.966796875000000000e-01
1.020500000000000000e+04,-2.070312500000000000e-01,6.831890245069272005e-02,6.831890245069272005e-02,2.070312500000000000e-01,3.964843750000000000e-01,6.035156250000000000e-01
1.020600000000000000e+04,-1.601562500000000000e-01,-2.567184331418821408e-01,2.567184331418821408e-01,1.601562500000000000e-01,4.199218750000000000e-01,5.800781250000000000e-01
1.020700000000000000e+04,-1.445312500000000000e-01,-1.026534790480460035e-01,1.026534790480460035e-01,1.445312500000000000e-01,4.277343750000000000e-01,5.722656250000000000e-01
1.020800000000000000e+04,-9.375000000000000000e-02,-4.328603345814840964e-01,4.328603345814840964e-01,9.375000000000000000e-02,4.531250000000000000e-01,5.468750000000000000e-01
1.020900000000000000e+04,-1.972656250000000000e-01,7.439139086176722593e-01,7.439139086176722593e-01,1.972656250000000000e-01,4.013671875000000000e-01,5.986328125000000000e-01
1.021000000000000000e+04,-2.285156250000000000e-01,1.470527247212161104e-01,1.470527247212161104e-01,2.285156250000000000e-01,3.857421875000000000e-01,6.142578125000000000e-01
1.021100000000000000e+04,-1.718750000000000000e-01,-2.848356782134582321e-01,2.848356782134582321e-01,1.718750000000000000e-01,4.140625000000000000e-01,5.859375000000000000e-01
1.021200000000000000e+04,-1.875000000000000000e-01,8.701089214384838399e-02,8.701089214384838399e-02,1.875000000000000000e-01,4.062500000000000000e-01,5.937500000000000000e-01
1.021300000000000000e+04,-1.894531250000000000e-01,1.036273205302040701e-02,1.036273205302040701e-02,1.894531250000000000e-01,4.052734375000000000e-01,5.947265625000000000e-01
1.021400000000000000e+04,-1.816406250000000000e-01,-4.211125832552231607e-02,4.211125832552231607e-02,1.816406250000000000e-01,4.091796875000000000e-01,5.908203125000000000e-01
1.021500000000000000e+04,-1.289062500000000000e-01,-3.429424989423521808e-01,3.429424989423521808e-01,1.289062500000000000e-01,4.355468750000000000e-01,5.644531250000000000e-01
1.021600000000000000e+04,-1.835937500000000000e-01,3.536377294915873382e-01,3.536377294915873382e-01,1.835937500000000000e-01,4.082031250000000000e-01,5.917968750000000000e-01
1.021700000000000000e+04,-7.421875000000000000e-02,-9.057005957438535315e-01,9.057005957438535315e-01,7.421875000000000000e-02,4.628906250000000000e-01,5.371093750000000000e-01
1.021800000000000000e+04,-1.210937500000000000e-01,4.895430097556827675e-01,4.895430097556827675e-01,1.210937500000000000e-01,4.394531250000000000e-01,5.605468750000000000e-01
1.021900000000000000e+04,-1.230468750000000000e-01,1.600021026712594718e-02,1.600021026712594718e-02,1.230468750000000000e-01,4.384765625000000000e-01,5.615234375000000000e-01
1.022000000000000000e+04,-8.593750000000000000e-02,-3.589415831284403779e-01,3.589415831284403779e-01,8.593750000000000000e-02,4.570312500000000000e-01,5.429687500000000000e-01
1.022100000000000000e+04,-4.882812500000000000e-02,-5.653049655557071951e-01,5.653049655557071951e-01,4.882812500000000000e-02,4.755859375000000000e-01,5.244140625000000000e-01
1.022200000000000000e+04,1.953125000000000000e-02,-9.162600129751177214e-01,9.162600129751177214e-01,1.953125000000000000e-02,4.902343750000000000e-01,5.097656250000000000e-01
1.022300000000000000e+04,3.125000000000000000e-02,4.699844300444215861e-01,4.699844300444215861e-01,3.125000000000000000e-02,4.843750000000000000e-01,5.156250000000000000e-01
1.022400000000000000e+04,8.398437500000000000e-02,9.885913008716271655e-01,9.885913008716271655e-01,8.398437500000000000e-02,4.580078125000000000e-01,5.419921875000000000e-01
1.022500000000000000e+04,9.765625000000000000e-02,1.508212227762983915e-01,1.508212227762983915e-01,9.765625000000000000e-02,4.511718750000000000e-01,5.488281250000000000e-01
1.022600000000000000e+04,1.093750000000000000e-01,1.133275881747786151e-01,1.133275881747786151e-01,1.093750000000000000e-01,4.453125000000000000e-01,5.546875000000000000e-01
1.022700000000000000e+04,1.562500000000000000e-01,3.566722011029053174e-01,3.566722011029053174e-01,1.562500000000000000e-01,4.218750000000000000e-01,5.781250000000000000e-01
1.022800000000000000e+04,1.562500000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.562500000000000000e-01,4.218750000000000000e-01,5.781250000000000000e-01
1.022900000000000000e+04,1.484375000000000000e-01,-5.129295754765772486e-02,5.129295754765772486e-02,1.484375000000000000e-01,4.257812500000000000e-01,5.742187500000000000e-01
1.023000000000000000e+04,1.269531250000000000e-01,-1.563449303180528549e-01,1.563449303180528549e-01,1.269531250000000000e-01,4.365234375000000000e-01,5.634765625000000000e-01
1.023100000000000000e+04,3.906250000000000000e-02,-1.178637273561374599e+00,1.178637273561374599e+00,3.906250000000000000e-02,4.804687500000000000e-01,5.195312500000000000e-01
1.023200000000000000e+04,1.953125000000000000e-03,-2.995246004253594663e+00,2.995246004253594663e+00,1.953125000000000000e-03,4.990234375000000000e-01,5.009765625000000000e-01
1.023300000000000000e+04,-4.492187500000000000e-02,3.135004607578223634e+00,3.135004607578223634e+00,4.492187500000000000e-02,4.775390625000000000e-01,5.224609375000000000e-01
1.023400000000000000e+04,-4.296875000000000000e-02,-4.445075073616244765e-02,4.445075073616244765e-02,4.296875000000000000e-02,4.785156250000000000e-01,5.214843750000000000e-01
1.023500000000000000e+04,-1.953125000000000000e-02,-7.884294341314124210e-01,7.884294341314124210e-01,1.953125000000000000e-02,4.902343750000000000e-01,5.097656250000000000e-01
1.023600000000000000e+04,-7.812500000000000000e-03,-9.162139387547814096e-01,9.162139387547814096e-01,7.812500000000000000e-03,4.960937500000000000e-01,5.039062500000000000e-01
1.023700000000000000e+04,3.125000000000000000e-02,1.386198368799202996e+00,1.386198368799202996e+00,3.125000000000000000e-02,4.843750000000000000e-01,5.156250000000000000e-01
1.023800000000000000e+04,5.078125000000000000e-02,4.854955084074914495e-01,4.854955084074914495e-01,5.078125000000000000e-02,4.746093750000000000e-01,5.253906250000000000e-01
1.023900000000000000e+04,9.179687500000000000e-02,5.920422651324610541e-01,5.920422651324610541e-01,9.179687500000000000e-02,4.541015625000000000e-01,5.458984375000000000e-01
1.024000000000000000e+04,8.203125000000000000e-02,-1.124766865824891049e-01,1.124766865824891049e-01,8.203125000000000000e-02,4.589843750000000000e-01,5.410156250000000000e-01
1.024100000000000000e+04,6.640625000000000000e-02,-2.113062253589474970e-01,2.113062253589474970e-01,6.640625000000000000e-02,4.667968750000000000e-01,5.332031250000000000e-01
1.024200000000000000e+04,5.273437500000000000e-02,-2.305197545388106839e-01,2.305197545388106839e-01,5.273437500000000000e-02,4.736328125000000000e-01,5.263671875000000000e-01
1.024300000000000000e+04,5.273437500000000000e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.273437500000000000e-02,4.736328125000000000e-01,5.263671875000000000e-01
1.024400000000000000e+04,4.101562500000000000e-02,-2.513090104089039656e-01,2.513090104089039656e-01,4.101562500000000000e-02,4.794921875000000000e-01,5.205078125000000000e-01
1.024500000000000000e+04,4.492187500000000000e-02,9.096965817235203033e-02,9.096965817235203033e-02,4.492187500000000000e-02,4.775390625000000000e-01,5.224609375000000000e-01
1.024600000000000000e+04,2.539062500000000000e-02,-5.705277352495774501e-01,5.705277352495774501e-01,2.539062500000000000e-02,4.873046875000000000e-01,5.126953125000000000e-01
1.024700000000000000e+04,1.171875000000000000e-02,-7.731439423806611977e-01,7.731439423806611977e-01,1.171875000000000000e-02,4.941406250000000000e-01,5.058593750000000000e-01
1.024800000000000000e+04,-1.953125000000000000e-03,-1.791332929947984987e+00,1.791332929947984987e+00,1.953125000000000000e-03,4.990234375000000000e-01,5.009765625000000000e-01
1.024900000000000000e+04,-1.953125000000000000e-02,2.302124422710648766e+00,2.302124422710648766e+00,1.953125000000000000e-02,4.902343750000000000e-01,5.097656250000000000e-01
1.025000000000000000e+04,-2.929687500000000000e-02,4.054480421696440295e-01,4.054480421696440295e-01,2.929687500000000000e-02,4.853515625000000000e-01,5.146484375000000000e-01
1.025100000000000000e+04,-9.765625000000000000e-03,-1.098544026661436579e+00,1.098544026661436579e+00,9.765625000000000000e-03,4.951171875000000000e-01,5.048828125000000000e-01
1.025200000000000000e+04,-9.765625000000000000e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.765625000000000000e-03,4.951171875000000000e-01,5.048828125000000000e-01
1.025300000000000000e+04,-2.929687500000000000e-02,1.098544026661436579e+00,1.098544026661436579e+00,2.929687500000000000e-02,4.853515625000000000e-01,5.146484375000000000e-01
1.025400000000000000e+04,-3.906250000000000000e-03,-2.014681186055477635e+00,2.014681186055477635e+00,3.906250000000000000e-03,4.980468750000000000e-01,5.019531250000000000e-01
1.025500000000000000e+04,-5.859375000000000000e-03,4.053797929753404361e-01,4.053797929753404361e-01,5.859375000000000000e-03,4.970703125000000000e-01,5.029296875000000000e-01
1.025600000000000000e+04,3.906250000000000000e-03,-4.053797929753404361e-01,4.053797929753404361e-01,3.906250000000000000e-03,4.980468750000000000e-01,5.019531250000000000e-01
