t_M,M,C_mean,t_r,r,abs_r
10234,0.201171875,0.201171875,10234,0.06575106123597108,0.06575106123597108
10235,0.21484375,0.21484375,10235,0.009049793587270205,0.009049793587270205
10236,0.216796875,0.216796875,10236,0.05264349694224868,0.05264349694224868
10237,0.228515625,0.228515625,10237,0.2145589625922657,0.2145589625922657
10238,0.283203125,0.283203125,10238,0.10467027165480691,0.10467027165480691
10239,0.314453125,0.314453125,10239,0.07188700892734179,0.07188700892734179
10240,0.337890625,0.337890625,10240,-0.02339280952668865,0.02339280952668865
10241,0.330078125,0.330078125,10241,0.18822075914070535,0.18822075914070535
10242,0.3984375,0.3984375,10242,-0.1251628083143791,0.1251628083143791
10243,0.3515625,0.3515625,10243,-0.14310040603517615,0.14310040603517615
10244,0.3046875,0.3046875,10244,0.05001026047511137,0.05001026047511137
10245,0.3203125,0.3203125,10245,0.006079027155524663,0.006079027155524663
10246,0.322265625,0.322265625,10246,-0.1859639138786504,0.1859639138786504
10247,0.267578125,0.267578125,10247,-0.2286320835816007,0.2286320835816007
10248,0.212890625,0.212890625,10248,-0.16955843721487218,0.16955843721487218
10249,0.1796875,0.1796875,10249,0.29849155237782465,0.29849155237782465
10250,0.2421875,0.2421875,10250,0.12136038511670355,0.12136038511670355
10251,0.2734375,0.2734375,10251,0.08223780951618176,0.08223780951618176
10252,0.296875,0.296875,10252,-0.08940627268451062,0.08940627268451062
10253,0.271484375,0.271484375,10253,0.007168463168328865,0.007168463168328865
10254,0.2734375,0.2734375,10254,0.2513136155851352,0.2513136155851352
10255,0.3515625,0.3515625,10255,-0.1177826801019024,0.1177826801019024
10256,0.3125,0.3125,10256,-0.11934635200014365,0.11934635200014365
10257,0.27734375,0.27734375,10257,-0.08829227431919828,0.08829227431919828
10258,0.25390625,0.25390625,10258,0.21386915619426494,0.21386915619426494
10259,0.314453125,0.314453125,10259,-0.03154825580819676,0.03154825580819676
10260,0.3046875,0.3046875,10260,-0.012903362212006053,0.012903362212006053
10261,0.30078125,0.30078125,10261,0.07503494560570889,0.07503494560570889
10262,0.32421875,0.32421875,10262,0.04706736904979936,0.04706736904979936
10263,0.33984375,0.33984375,10263,0.11905902973306792,0.11905902973306792
10264,0.3828125,0.3828125,10264,0.08786113607035062,0.08786113607035062
10265,0.41796875,0.41796875,10265,-0.1348670527236011,0.1348670527236011
10266,0.365234375,0.365234375,10266,-0.20067008702668776,0.20067008702668776
10267,0.298828125,0.298828125,10267,0.025807798697422335,0.025807798697422335
10268,0.306640625,0.306640625,10268,-0.09340085581640944,0.09340085581640944
10269,0.279296875,0.279296875,10269,0.1551486676072409,0.1551486676072409
10270,0.326171875,0.326171875,10270,-0.012048301354249613,0.012048301354249613
10271,0.322265625,0.322265625,10271,-0.09530986950230558,0.09530986950230558
10272,0.29296875,0.29296875,10272,-0.13543747583330346,0.13543747583330346
10273,0.255859375,0.255859375,10273,0.03745741884438769,0.03745741884438769
10274,0.265625,0.265625,10274,0.05018956023823007,0.05018956023823007
10275,0.279296875,0.279296875,10275,0.061035678588577946,0.061035678588577946
10276,0.296875,0.296875,10276,0.0323651772278315,0.0323651772278315
10277,0.306640625,0.306640625,10277,0.018927948739219547,0.018927948739219547
10278,0.3125,0.3125,10278,0.054724729275576145,0.054724729275576145
10279,0.330078125,0.330078125,10279,0.005899704306149278,0.005899704306149278
10280,0.33203125,0.33203125,10280,-0.042048106904308824,0.042048106904308824
10281,0.318359375,0.318359375,10281,-0.04389405261069035,0.04389405261069035
10282,0.3046875,0.3046875,10282,-0.12987462624801438,0.12987462624801438
10283,0.267578125,0.267578125,10283,0.19200620964171722,0.19200620964171722
10284,0.32421875,0.32421875,10284,-0.06213158339370284,0.06213158339370284
10285,0.3046875,0.3046875,10285,-0.24583404784967122,0.24583404784967122
10286,0.23828125,0.23828125,10286,0.19992450073540402,0.19992450073540402
10287,0.291015625,0.291015625,10287,0.1551084995577694,0.1551084995577694
10288,0.33984375,0.33984375,10288,-0.1417750142012828,0.1417750142012828
10289,0.294921875,0.294921875,10289,-0.07563714779217845,0.07563714779217845
10290,0.2734375,0.2734375,10290,0.10821320954995906,0.10821320954995906
10291,0.3046875,0.3046875,10291,-0.06624916074393061,0.06624916074393061
10292,0.28515625,0.28515625,10292,-0.04913251197435731,0.04913251197435731
10293,0.271484375,0.271484375,10293,0.07616109084661837,0.07616109084661837
10294,0.29296875,0.29296875,10294,-0.040821852298528416,0.040821852298528416
10295,0.28125,0.28125,10295,0.08004243417019796,0.08004243417019796
10296,0.3046875,0.3046875,10296,0.15415021096421833,0.15415021096421833
10297,0.35546875,0.35546875,10297,-0.0980609233335823,0.0980609233335823
10298,0.322265625,0.322265625,10298,0.15154946176482342,0.15154946176482342
10299,0.375,0.375,10299,-0.042559498477082736,0.042559498477082736
10300,0.359375,0.359375,10300,0.042559498477082736,0.042559498477082736
10301,0.375,0.375,10301,0.015504145510432776,0.015504145510432776
10302,0.380859375,0.380859375,10302,-0.31717152097276213,0.31717152097276213
10303,0.27734375,0.27734375,10303,-0.007067141651314168,0.007067141651314168
10304,0.275390625,0.275390625,10304,0.10748554491223827,0.10748554491223827
10305,0.306640625,0.306640625,10305,-0.019293139406060256,0.019293139406060256
10306,0.30078125,0.30078125,10306,-0.026317219659663493,0.026317219659663493
10307,0.29296875,0.29296875,10307,0.13685874612944482,0.13685874612944482
10308,0.3359375,0.3359375,10308,-0.1170561857611434,0.1170561857611434
10309,0.298828125,0.298828125,10309,-0.033225534574474525,0.033225534574474525
10310,0.2890625,0.2890625,10310,-0.07723107017017172,0.07723107017017172
10311,0.267578125,0.267578125,10311,0.09729856449023377,0.09729856449023377
10312,0.294921875,0.294921875,10312,-0.08280561096050731,0.08280561096050731
10313,0.271484375,0.271484375,10313,0.11538167271828792,0.11538167271828792
10314,0.3046875,0.3046875,10314,-0.0594232195295652,0.0594232195295652
10315,0.287109375,0.287109375,10315,-0.07045140671844918,0.07045140671844918
10316,0.267578125,0.267578125,10316,-0.02214104220828461,0.02214104220828461
10317,0.26171875,0.26171875,10317,-0.045809356927517086,0.045809356927517086
10318,0.25,0.25,10318,0.0,0.0
10319,0.25,0.25,10319,0.05324430711221306,0.05324430711221306
10320,0.263671875,0.263671875,10320,-0.18677512831061316,0.18677512831061316
10321,0.21875,0.21875,10321,0.05218552072608529,0.05218552072608529
10322,0.23046875,0.23046875,10322,-0.1959727065993344,0.1959727065993344
10323,0.189453125,0.189453125,10323,-0.010362732053020407,0.010362732053020407
10324,0.1875,0.1875,10324,-0.35965326363413475,0.35965326363413475
10325,0.130859375,0.130859375,10325,-0.17933942760231636,0.17933942760231636
10326,0.109375,0.109375,10326,0.14903431323719474,0.14903431323719474
10327,0.126953125,0.126953125,10327,0.08829194149522901,0.08829194149522901
10328,0.138671875,0.138671875,10328,0.09402830248769223,0.09402830248769223
10329,0.15234375,0.15234375,10329,0.0976378589535456,0.0976378589535456
10330,0.16796875,0.16796875,10330,0.07825174879028762,0.07825174879028762
10331,0.181640625,0.181640625,10331,0.07257030746053861,0.07257030746053861
10332,0.1953125,0.1953125,10332,0.04878992036112684,0.04878992036112684
10333,0.205078125,0.205078125,10333,0.1418295506566365,0.1418295506566365
10334,0.236328125,0.236328125,10334,-0.15139895478656995,0.15139895478656995
10335,0.203125,0.203125,10335,0.1596294192395844,0.1596294192395844
10336,0.23828125,0.23828125,10336,-0.02489744582247999,0.02489744582247999
10337,0.232421875,0.232421875,10337,-0.05173544594775481,0.05173544594775481
10338,0.220703125,0.220703125,10338,-0.11226676354018594,0.11226676354018594
10339,0.197265625,0.197265625,10339,-0.24567125267666312,0.24567125267666312
10340,0.154296875,0.154296875,10340,0.11918778906590322,0.11918778906590322
10341,0.173828125,0.173828125,10341,-0.17114718234490578,0.17114718234490578
10342,0.146484375,0.146484375,10342,-0.04082171007779278,0.04082171007779278
10343,0.140625,0.140625,10343,0.21196889242269856,0.21196889242269856
10344,0.173828125,0.173828125,10344,-0.04598484252299451,0.04598484252299451
10345,0.166015625,0.166015625,10345,0.02325672369315135,0.02325672369315135
10346,0.169921875,0.169921875,10346,0.09843952109220933,0.09843952109220933
10347,0.1875,0.1875,10347,-0.1823204901335458,0.1823204901335458
10348,0.15625,0.15625,10348,0.0953095979896974,0.0953095979896974
10349,0.171875,0.171875,10349,0.022472726559873202,0.022472726559873202
10350,0.17578125,0.17578125,10350,-0.05715807920138549,0.05715807920138549
10351,0.166015625,0.166015625,10351,0.20173854220459075,0.20173854220459075
10352,0.203125,0.203125,10352,0.01904810208290364,0.01904810208290364
10353,0.20703125,0.20703125,10353,0.1323508527036663,0.1323508527036663
10354,0.236328125,0.236328125,10354,0.07174361191661749,0.07174361191661749
10355,0.25390625,0.25390625,10355,-0.08841059328608303,0.08841059328608303
10356,0.232421875,0.232421875,10356,-0.07864277529624353,0.07864277529624353
10357,0.21484375,0.21484375,10357,0.07864277529624353,0.07864277529624353
10358,0.232421875,0.232421875,10358,-0.025533190733554534,0.025533190733554534
10359,0.2265625,0.2265625,10359,-0.17887834804975955,0.17887834804975955
10360,0.189453125,0.189453125,10360,0.09811736265721893,0.09811736265721893
10361,0.208984375,0.208984375,10361,-0.10848009471023934,0.10848009471023934
10362,0.1875,0.1875,10362,0.030771497051441,0.030771497051441
10363,0.193359375,0.193359375,10363,-0.22567068837971038,0.22567068837971038
10364,0.154296875,0.154296875,10364,0.0,0.0
10365,0.154296875,0.154296875,10365,-0.1209517771503541,0.1209517771503541
10366,0.13671875,0.13671875,10366,-0.3983440610405793,0.3983440610405793
10367,0.091796875,0.091796875,10367,0.22738762656642297,0.22738762656642297
10368,0.115234375,0.115234375,10368,0.21292033298825785,0.21292033298825785
10369,0.142578125,0.142578125,10369,0.17544754887231262,0.17544754887231262
10370,0.169921875,0.169921875,10370,-0.059188512547539096,0.059188512547539096
10371,0.16015625,0.16015625,10371,-0.1300522610453163,0.1300522610453163
10372,0.140625,0.140625,10372,-0.28767970210107574,0.28767970210107574
10373,0.10546875,0.10546875,10373,0.1541493253418289,0.1541493253418289
10374,0.123046875,0.123046875,10374,0.11954423494028421,0.11954423494028421
10375,0.138671875,0.138671875,10375,0.04138492381623293,0.04138492381623293
10376,0.14453125,0.14453125,10376,0.102653479048046,0.102653479048046
10377,0.16015625,0.16015625,10377,0.10413964172744938,0.10413964172744938
10378,0.177734375,0.177734375,10378,0.02173986563979713,0.02173986563979713
10379,0.181640625,0.181640625,10379,0.010695230549235157,0.010695230549235157
10380,0.18359375,0.18359375,10380,-0.06595759642058163,0.06595759642058163
10381,0.171875,0.171875,10381,0.16705318956307846,0.16705318956307846
10382,0.203125,0.203125,10382,0.12629314123312474,0.12629314123312474
10383,0.23046875,0.23046875,10383,-0.05218552072608529,0.05218552072608529
10384,0.21875,0.21875,10384,0.06899256672639353,0.06899256672639353
10385,0.234375,0.234375,10385,-0.1053600415858873,0.1053600415858873
10386,0.2109375,0.2109375,10386,0.045256381821803915,0.045256381821803915
10387,0.220703125,0.220703125,10387,-0.12221704370054298,0.12221704370054298
10388,0.1953125,0.1953125,10388,-0.17435241191215112,0.17435241191215112
10389,0.1640625,0.1640625,10389,0.14389336277713483,0.14389336277713483
10390,0.189453125,0.189453125,10390,-0.020833975780266023,0.020833975780266023
10391,0.185546875,0.185546875,10391,-0.1230593869968688,0.1230593869968688
10392,0.1640625,0.1640625,10392,0.023530355661324887,0.023530355661324887
10393,0.16796875,0.16796875,10393,0.13061945342256243,0.13061945342256243
10394,0.19140625,0.19140625,10394,-0.1905172275066045,0.1905172275066045
10395,0.158203125,0.158203125,10395,-0.23556439231244375,0.23556439231244375
10396,0.125,0.125,10396,0.07522284153191228,0.07522284153191228
10397,0.134765625,0.134765625,10397,0.0,0.0
10398,0.134765625,0.134765625,10398,0.014388631448739586,0.014388631448739586
10399,0.13671875,0.13671875,10399,-0.058840056736230606,0.058840056736230606
10400,0.12890625,0.12890625,10400,-0.030771416244421257,0.030771416244421257
10401,0.125,0.125,10401,-0.13353024977717576,0.13353024977717576
10402,0.109375,0.109375,10402,-0.036367305549689366,0.036367305549689366
10403,0.10546875,0.10546875,10403,-0.07696028262508925,0.07696028262508925
10404,0.09765625,0.09765625,10404,0.03922031931108272,0.03922031931108272
10405,0.1015625,0.1015625,10405,0.22314158210089063,0.22314158210089063
10406,0.126953125,0.126953125,10406,0.015267352784402277,0.015267352784402277
10407,0.12890625,0.12890625,10407,-0.16430166602159701,0.16430166602159701
10408,0.109375,0.109375,10408,0.29213410662917916,0.29213410662917916
10409,0.146484375,0.146484375,10409,0.03922045059093682,0.03922045059093682
10410,0.15234375,0.15234375,10410,-0.15201512961779962,0.15201512961779962
10411,0.130859375,0.130859375,10411,-0.1442484230591492,0.1442484230591492
10412,0.11328125,0.11328125,10412,0.06669080498184643,0.06669080498184643
10413,0.12109375,0.12109375,10413,0.03174844025216217,0.03174844025216217
10414,0.125,0.125,10414,-0.16989755532686512,0.16989755532686512
10415,0.10546875,0.10546875,10415,0.036367305549689366,0.036367305549689366
10416,0.109375,0.109375,10416,0.01769941669985231,0.01769941669985231
10417,0.111328125,0.111328125,10417,0.13133489653734243,0.13133489653734243
10418,0.126953125,0.126953125,10418,0.12967686531146194,0.12967686531146194
10419,0.14453125,0.14453125,10419,0.1502812376250049,0.1502812376250049
10420,0.16796875,0.16796875,10420,-0.0976378589535456,0.0976378589535456
10421,0.15234375,0.15234375,10421,0.07410750329222071,0.07410750329222071
10422,0.1640625,0.1640625,10422,0.023530355661324887,0.023530355661324887
10423,0.16796875,0.16796875,10423,-0.23483801516463232,0.23483801516463232
10424,0.1328125,0.1328125,10424,0.028987321748798367,0.028987321748798367
10425,0.13671875,0.13671875,10425,-0.04380229515551126,0.04380229515551126
10426,0.130859375,0.130859375,10426,0.05798682713010739,0.05798682713010739
10427,0.138671875,0.138671875,10427,0.0,0.0
10428,0.138671875,0.138671875,10428,0.05480785189675541,0.05480785189675541
10429,0.146484375,0.146484375,10429,0.15984769246342356,0.15984769246342356
10430,0.171875,0.171875,10430,-0.011428628948360942,0.011428628948360942
10431,0.169921875,0.169921875,10431,-0.14841906351506262,0.14841906351506262
10432,0.146484375,0.146484375,10432,-0.013422928080522478,0.013422928080522478
10433,0.14453125,0.14453125,10433,0.013422928080522478,0.013422928080522478
10434,0.146484375,0.146484375,10434,-0.17435208683703962,0.17435208683703962
10435,0.123046875,0.123046875,10435,0.04651964622945748,0.04651964622945748
10436,0.12890625,0.12890625,10436,0.12783244060758214,0.12783244060758214
10437,0.146484375,0.146484375,10437,0.11332795388315753,0.11332795388315753
10438,0.1640625,0.1640625,10438,-0.011976117610562387,0.011976117610562387
10439,0.162109375,0.162109375,10439,0.1558694803876972,0.1558694803876972
10440,0.189453125,0.189453125,10440,-0.10880225314522973,0.10880225314522973
10441,0.169921875,0.169921875,10441,0.022728118829843158,0.022728118829843158
10442,0.173828125,0.173828125,10442,-0.18457011042542826,0.18457011042542826
10443,0.14453125,0.14453125,10443,-0.04138492381623293,0.04138492381623293
10444,0.138671875,0.138671875,10444,0.23712827092005218,0.23712827092005218
10445,0.17578125,0.17578125,10445,-0.09308986805577324,0.09308986805577324
10446,0.16015625,0.16015625,10446,0.059188512547539096,0.059188512547539096
10447,0.169921875,0.169921875,10447,-0.02325672369315135,0.02325672369315135
10448,0.166015625,0.166015625,10448,0.13205897683838108,0.13205897683838108
10449,0.189453125,0.189453125,10449,-0.042111258325522316,0.042111258325522316
10450,0.181640625,0.181640625,10450,-0.02173986563979713,0.02173986563979713
10451,0.177734375,0.177734375,10451,-0.08004223881181538,0.08004223881181538
